Date,Open,High,Low,Close,Adj Close,Volume
1980-03-17,0.0,0.8271409869194031,0.8085539937019348,0.8178470134735107,0.4040142297744751,1158040
1980-03-18,0.0,0.8302389979362488,0.814749002456665,0.8271409869194031,0.4086053669452667,1622063
1980-03-19,0.0,0.8426309823989868,0.8271409869194031,0.8426309823989868,0.41625747084617615,1367859
1980-03-20,0.0,0.8612179756164551,0.8395329713821411,0.8395329713821411,0.41472676396369934,3046412
1980-03-21,0.0,0.848825991153717,0.8364350199699402,0.8364350199699402,0.41319653391838074,1020851
1980-03-24,0.0,0.8426309823989868,0.8302389979362488,0.8302389979362488,0.41013583540916443,778752
1980-03-25,0.0,0.8426309823989868,0.8271409869194031,0.8302389979362488,0.41013583540916443,944186
1980-03-26,0.0,0.8426309823989868,0.8271409869194031,0.8426309823989868,0.41625747084617615,2332220
1980-03-27,0.0,0.8302389979362488,0.8116520047187805,0.8116520047187805,0.400954008102417,770682
1980-03-28,0.0,0.8426309823989868,0.8302389979362488,0.8364350199699402,0.41319653391838074,459988
1980-03-31,0.0,0.8519240021705627,0.8364350199699402,0.8457289934158325,0.41778770089149475,250169
1980-04-01,0.0,0.8612179756164551,0.8457289934158325,0.8581200242042542,0.423909068107605,201749
1980-04-02,0.0,0.9045889973640442,0.8581200242042542,0.8983929753303528,0.44380348920822144,758577
1980-04-03,0.0,0.9262740015983582,0.9014909863471985,0.9169800281524658,0.4529855251312256,1480839
1980-04-07,0.0,0.9169800281524658,0.9014909863471985,0.9014909863471985,0.44533392786979675,464023
1980-04-08,0.0,0.8952950239181519,0.8860009908676147,0.8860009908676147,0.43768200278282166,1355754
1980-04-09,0.0,0.8860009908676147,0.8860009908676147,0.8860009908676147,0.43768200278282166,347009
1980-04-10,0.0,0.9045889973640442,0.8921970129013062,0.8952950239181519,0.44227325916290283,314729
1980-04-11,0.0,0.9169800281524658,0.9014909863471985,0.9045889973640442,0.44686445593833923,710157
1980-04-14,0.0,0.8983929753303528,0.8921970129013062,0.8921970129013062,0.4407428503036499,205784
1980-04-15,0.0,0.9045889973640442,0.8952950239181519,0.8983929753303528,0.44380348920822144,197714
1980-04-16,0.0,0.9169800281524658,0.9045889973640442,0.9045889973640442,0.44686445593833923,2134506
1980-04-17,0.0,0.8983929753303528,0.8921970129013062,0.8983929753303528,0.44380348920822144,1371894
1980-04-18,0.0,0.9076870083808899,0.8983929753303528,0.8983929753303528,0.44380348920822144,391393
1980-04-21,0.0,0.9045889973640442,0.8983929753303528,0.8983929753303528,0.44380348920822144,379288
1980-04-22,0.0,0.9293720126152039,0.9045889973640442,0.9045889973640442,0.44686445593833923,1125760
1980-04-23,0.0,0.9200779795646667,0.9045889973640442,0.9107850193977356,0.4499254524707794,625422
1980-04-24,0.0,0.9169800281524658,0.9076870083808899,0.9169800281524658,0.4529855251312256,246134
1980-04-25,0.0,0.9200779795646667,0.9138820171356201,0.9138820171356201,0.45145541429519653,121049
1980-04-28,0.0,0.9262740015983582,0.9138820171356201,0.9262740015983582,0.45757657289505005,347009
1980-04-29,0.0,0.9262740015983582,0.9231759905815125,0.9231759905815125,0.456046462059021,1166110
1980-04-30,0.0,0.9262740015983582,0.9200779795646667,0.9200779795646667,0.45451587438583374,431743
1980-05-01,0.0,0.9479590058326721,0.9324700236320496,0.9448620080947876,0.4667590856552124,500338
1980-05-02,0.0,0.9510570168495178,0.9355679750442505,0.9355679750442505,0.46216803789138794,217889
1980-05-05,0.0,0.9479590058326721,0.9355679750442505,0.9479590058326721,0.46828922629356384,455953
1980-05-06,0.0,0.9541550278663635,0.9417639970779419,0.9479590058326721,0.46828922629356384,375253
1980-05-07,0.0,0.9541550278663635,0.9386659860610962,0.9417639970779419,0.46522849798202515,407533
1980-05-08,0.0,0.9541550278663635,0.9417639970779419,0.9479590058326721,0.46828922629356384,1343649
1980-05-09,0.0,0.9510570168495178,0.9386659860610962,0.9417639970779419,0.46522849798202515,669807
1980-05-12,0.0,0.9510570168495178,0.9417639970779419,0.9510570168495178,0.46981915831565857,141224
1980-05-13,0.0,0.9665470123291016,0.9603509902954102,0.9603509902954102,0.4744105935096741,322799
1980-05-14,0.0,0.9789379835128784,0.9603509902954102,0.9665470123291016,0.47747164964675903,439813
1980-05-15,0.0,0.9727429747581482,0.9603509902954102,0.9634490013122559,0.47594112157821655,72630
1980-05-16,0.0,0.9665470123291016,0.9603509902954102,0.9603509902954102,0.4744105935096741,8070
1980-05-19,0.0,0.9572529792785645,0.9417639970779419,0.9417639970779419,0.46522849798202515,1428384
1980-05-20,0.0,0.9572529792785645,0.9417639970779419,0.9510570168495178,0.46981915831565857,1388034
1980-05-21,0.0,0.9634490013122559,0.9541550278663635,0.9603509902954102,0.4744105935096741,371218
1980-05-22,0.0,0.9696450233459473,0.9634490013122559,0.9696450233459473,0.4790021479129791,314729
1980-05-23,0.0,0.9851340055465698,0.9727429747581482,0.9789379835128784,0.48359256982803345,1351719
1980-05-27,0.0,0.9665470123291016,0.9603509902954102,0.9634490013122559,0.47594112157821655,229994
1980-05-28,0.0,0.9665470123291016,0.9572529792785645,0.9665470123291016,0.47747164964675903,242099
1980-05-29,0.0,0.9727429747581482,0.9665470123291016,0.9665470123291016,0.47747164964675903,36315
1980-05-30,0.0,0.9665470123291016,0.9603509902954102,0.9665470123291016,0.47747164964675903,3453945
1980-06-02,0.0,0.9665470123291016,0.9510570168495178,0.9541550278663635,0.4713498651981354,217889
1980-06-03,0.0,0.9572529792785645,0.9479590058326721,0.9572529792785645,0.47287997603416443,2134506
1980-06-04,0.0,0.9634490013122559,0.9479590058326721,0.9634490013122559,0.47594112157821655,468058
1980-06-05,0.0,0.9696450233459473,0.9603509902954102,0.9696450233459473,0.4790021479129791,1751183
1980-06-06,0.0,0.9789379835128784,0.9634490013122559,0.9758409857749939,0.4820628762245178,2469409
1980-06-09,0.0,0.9696450233459473,0.9541550278663635,0.9603509902954102,0.4744105935096741,577003
1980-06-10,0.0,0.9634490013122559,0.9479590058326721,0.9479590058326721,0.46828922629356384,621387
1980-06-11,0.0,0.9572529792785645,0.9417639970779419,0.9572529792785645,0.47287997603416443,819102
1980-06-12,0.0,0.9634490013122559,0.9541550278663635,0.9541550278663635,0.4713498651981354,391393
1980-06-13,0.0,0.9510570168495178,0.9355679750442505,0.9510570168495178,0.46981915831565857,298589
1980-06-16,0.0,0.9541550278663635,0.9448620080947876,0.9541550278663635,0.4713498651981354,141224
1980-06-17,0.0,0.9634490013122559,0.9479590058326721,0.9634490013122559,0.47594112157821655,1141900
1980-06-18,0.0,0.9572529792785645,0.9479590058326721,0.9510570168495178,0.46981915831565857,1121725
1980-06-19,0.0,0.9510570168495178,0.9355679750442505,0.9417639970779419,0.46522849798202515,597177
1980-06-20,0.0,0.9417639970779419,0.8983929753303528,0.9169800281524658,0.4529855251312256,1069270
1980-06-23,0.0,0.9262740015983582,0.9138820171356201,0.9231759905815125,0.456046462059021,694017
1980-06-24,0.0,0.9541550278663635,0.9293720126152039,0.9479590058326721,0.46828922629356384,3207811
1980-06-25,0.0,0.9634490013122559,0.9510570168495178,0.9541550278663635,0.4713498651981354,1492944
1980-06-26,0.0,0.9665470123291016,0.9541550278663635,0.9572529792785645,0.47287997603416443,435778
1980-06-27,0.0,0.9603509902954102,0.9448620080947876,0.9572529792785645,0.47287997603416443,1371894
1980-06-30,0.0,0.9603509902954102,0.9479590058326721,0.9479590058326721,0.46828922629356384,185609
1980-07-01,0.0,0.9603509902954102,0.9510570168495178,0.9572529792785645,0.47287997603416443,1359789
1980-07-02,0.0,0.9665470123291016,0.9510570168495178,0.9665470123291016,0.47747164964675903,637527
1980-07-03,0.0,0.9913300275802612,0.9665470123291016,0.9913300275802612,0.48971453309059143,3514470
1980-07-07,0.0,1.0316029787063599,1.009917974472046,1.0316029787063599,0.5096092224121094,1396104
1980-07-08,0.0,1.0656800270080566,1.0470919609069824,1.0656800270080566,0.5264431238174438,1218565
1980-07-09,0.0,1.084267020225525,1.0439950227737427,1.0811690092086792,0.5340940952301025,593142
1980-07-10,0.0,1.062582015991211,1.0223089456558228,1.0223089456558228,0.5050177574157715,1731008
1980-07-11,0.0,1.0254069566726685,1.016113042831421,1.0192110538482666,0.503487229347229,2106261
1980-07-14,0.0,1.0532879829406738,1.0285049676895142,1.0532879829406738,0.5203213095664978,1404174
1980-07-15,0.0,1.084267020225525,1.062582015991211,1.0811690092086792,0.5340940952301025,1892407
1980-07-16,0.0,1.0811690092086792,1.0656800270080566,1.0656800270080566,0.5264431238174438,508408
1980-07-17,0.0,1.0997569561004639,1.071876049041748,1.093561053276062,0.5402161478996277,629457
1980-07-18,0.0,1.1028549671173096,1.0904630422592163,1.1028549671173096,0.5448073148727417,2400815
1980-07-21,0.0,1.109050989151001,1.1028549671173096,1.1059529781341553,0.5463374853134155,669807
1980-07-22,0.0,1.109050989151001,1.0873650312423706,1.0904630422592163,0.5386858582496643,512443
1980-07-23,0.0,1.0997569561004639,1.0904630422592163,1.093561053276062,0.5402161478996277,181574
1980-07-24,0.0,1.1028549671173096,1.0873650312423706,1.0997569561004639,0.5432770848274231,802962
1980-07-25,0.0,1.1059529781341553,1.084267020225525,1.1059529781341553,0.5463374853134155,189644
1980-07-28,0.0,1.109050989151001,1.0997569561004639,1.0997569561004639,0.5432770848274231,762612
1980-07-29,0.0,1.0997569561004639,1.0904630422592163,1.093561053276062,0.5402161478996277,597177
